Client,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder
1581,0.0003571429,0.0003571429,1,1,3.3928571429,3.3928571429,0,0,0,1,1,0,0,0
487,377.6832142857,218.2678571429,7,4,337.3571428571,218.2678571429,0,0,0,9,4,0,0,0
476,123.215,123.215,4,4,205.0914285714,205.0914285714,14.2857142857,120.1446428571,34.9467857143,16,16,1,11,3
197,29178.7960714286,29178.2689285714,10,9,30910.9642857143,30910.9642857143,0,0,2241.3571428572,11,11,0,0,3
1416,788.9535714286,655.8960714286,6,4,699.8382142857,409.8271428571,85.7142857143,290.0110714286,193.4285714286,35,10,6,25,2
1450,125.0010714286,125.0010714286,2,2,279.8857142857,279.8857142857,32.1428571429,247.7428571429,0,18,18,1,17,0
991,2136.0742857143,2136.0742857143,3,3,2172.2992857143,2172.2992857143,250,332.5492857143,1584.6785714286,47,47,6,23,16
1278,1401.5053571429,1399.0578571429,5,4,1551.6564285714,1551.6564285714,600,265.4421428571,678.1071428571,25,25,2,6,14
1168,2298.9228571429,1974.2225,9,4,1814.2689285714,1474.0010714286,535.7142857143,336.7432142857,609.4535714286,37,19,3,15,12
1317,1077.4371428572,1077.4371428572,6,6,743.3117857143,743.3117857143,178.5714285714,471.5260714286,89.8214285714,35,35,2,29,3
229,178.6228571429,178.6228571429,2,2,19.8214285714,19.8214285714,0,0,17.8571428571,2,2,0,0,1
913,14.3003571429,14.3003571429,2,2,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
450,223.5725,223.5725,4,4,474.2421428571,474.2421428571,142.1232142857,178.3867857143,152.875,15,15,8,2,1
1428,0.05,0.0142857143,6,1,0.9296428571,0.8939285714,0,0,0,6,1,0,0,0
161,14.5328571429,2.1471428571,23,2,1.9685714286,0,0,0,0,20,0,0,0,0
693,1581.5092857143,1581.5092857143,5,5,1457.8482142857,1457.8482142857,292.8571428571,443.3125,712.5357142857,65,65,10,27,21
1471,2781.9278571429,1763.2392857143,20,17,2780.5139285714,1763.2392857143,400,37.7142857143,481.3721428571,37,21,7,4,5
210,8900.3064285714,5592.9353571429,43,29,12011.9946428571,5592.9353571429,678.5714285714,1805.7825,926.9814285714,80,44,2,27,7
1069,726.7353571429,726.7353571429,2,2,2509.8214285714,2509.8214285714,1428.5714285714,0,1079.2857142857,10,10,2,0,5
23,559.1042857143,559.0246428571,4,3,945.715,945.715,107.1428571429,529.3792857143,309.1928571429,33,33,1,26,6
1018,1703.3514285714,1593.9664285714,6,5,2107.7296428572,2096.1225,1332.1428571429,584.8446428571,54.3214285714,38,37,6,26,2
734,9000.1982142857,8470.1885714286,17,14,11324.3707142857,7752.9421428572,3535.7142857143,402.9535714286,3631.9528571429,37,35,6,5,20
2,708.1296428571,704.9357142857,4,3,386.4428571429,386.4428571429,307.1428571429,38.4071428571,35.7142857143,6,6,2,2,1
417,712.5778571429,712.5778571429,4,4,805.065,805.065,53.5714285714,156.7792857143,594.7142857143,16,16,1,8,7
1240,5316.9128571429,3320.0114285714,30,24,4826.7728571429,3320.0114285714,375,14.2857142857,861.1428571429,47,26,7,1,9
462,1201.8485714286,851.9428571429,5,3,1195.4553571429,847.0128571429,421.4285714286,0,71.8571428571,10,9,3,0,3
1419,785.5635714286,784.9310714286,3,2,601.0714285714,601.0714285714,428.5714285714,0,172.5,5,5,3,0,2
647,250.0028571429,250.0028571429,2,2,240.9571428571,240.9571428571,0,0,0,3,3,0,0,0
139,406.5010714286,398.9021428571,13,8,466.9139285714,400.7628571429,303.5714285714,59.7553571429,25.7142857143,18,11,2,3,1
1081,457.6807142857,457.6807142857,3,3,165.7178571429,165.7178571429,0,0,0,3,3,0,0,0
802,3399.9721428572,3398.1482142857,6,5,6050.2628571429,3728.8342857143,250,275.7578571429,3201.6478571429,29,28,6,9,12
710,492.6075,492.6075,6,6,487.9142857143,487.9142857143,432.1428571429,55.7714285714,0,20,20,10,10,0
1400,42.865,42.865,3,3,73.8107142857,73.8107142857,60.7142857143,0,10.7035714286,3,3,1,0,1
656,1080.7410714286,1074.115,3,2,968.3132142857,968.3132142857,0,663.4392857143,301.4810714286,13,13,0,8,4
611,4093.2264285714,2704.8742857143,23,17,4105.4628571429,2704.8742857143,0,165.9942857143,452.6785714286,36,21,0,9,3
1530,1026.1632142857,1026.1632142857,3,3,1671.9678571429,1671.9678571429,1517.8571428572,0,13.4285714286,10,10,4,0,1
673,372.6653571429,369.8314285714,8,3,438.5714285714,436.2142857143,357.1428571429,0,74.2857142857,13,9,2,0,5
542,178.5732142857,178.5732142857,2,2,218.2417857143,218.2417857143,28.5714285714,90.0632142857,99.6071428571,20,20,4,14,2
1343,3372.3857142857,2447.0364285714,27,23,3839.965,2447.0364285714,539.2857142857,219.4335714286,354.5,50,28,4,9,4
1359,0.2046428571,0.0028571429,2,1,202.3014285714,202.3014285714,32.1428571429,52.5871428571,117.3571428571,7,7,1,4,1
1468,0.0003571429,0.0003571429,1,1,3.3928571429,3.3928571429,0,0,0,1,1,0,0,0
1125,1420.6957142857,1420.6957142857,4,4,1960.9214285714,1960.9214285714,282.1428571429,175.35,1494.5,14,14,1,7,5
1057,3.785,3.7214285714,3,2,0,0,0,0,0,0,0,0,0,0
427,0.0042857143,0.0042857143,1,1,33.3071428571,33.3071428571,0,32.9857142857,0,5,5,0,4,0
1458,1400.9932142857,1332.3225,24,23,1372.9307142857,1363.4664285714,0,384.4971428571,646.3928571429,33,31,0,10,14
109,1721.2517857143,1721.2517857143,5,5,1979.8675,1979.8675,589.2857142857,471.1089285714,909.6157142857,60,60,11,32,10
825,395.1435714286,395.1435714286,2,2,431,431,428.5714285714,0,0,3,3,2,0,0
1552,500.0017857143,500.0017857143,2,2,493.1217857143,493.1217857143,0,306.3360714286,183.3928571429,9,9,0,4,4
1058,557.1107142857,555.8367857143,3,2,448.6071428571,448.6071428571,285.7142857143,0,160.7142857143,4,4,1,0,2
1491,1266.17,1265.7482142857,4,3,1286.7071428572,1286.2853571429,496.4285714286,0,785.0778571429,11,10,3,0,3
1124,392.2278571429,392.2278571429,3,3,693.7857142857,693.7857142857,535.7142857143,0,158.0714285714,6,6,2,0,4
893,959.5125,959.5125,9,9,1772.1071428572,1772.1071428572,0,0,1767.7142857143,17,17,0,0,15
61,0.0003571429,0.0003571429,1,1,0.8928571429,0.8928571429,0,0,0,1,1,0,0,0
1496,16998.3196428571,16282.3121428571,11,5,15672.7028571429,14746.0057142857,596.4285714286,936.6075,13419.3703571429,84,22,3,60,15
1029,643.5892857143,643.5892857143,2,2,272.4464285714,272.4464285714,0,167.125,98.1785714286,6,6,0,3,2
1152,164.6435714286,164.6435714286,3,3,151.8285714286,151.8285714286,17.8571428571,115.4714285714,16.3214285714,12,12,1,9,1
1061,1785.7378571429,1785.7378571429,2,2,2933.65,2933.65,0,94.75,2371.8571428572,18,18,0,1,14
900,71.4325,71.4325,2,2,34.1378571429,34.1378571429,0,9.1378571429,25,3,3,0,2,1
1242,3760.2160714286,3429.5017857143,5,4,3676.6307142857,3676.6307142857,567.8571428571,668.0285714286,2103.2964285714,33,33,6,12,12
1002,1034.8853571429,691.6239285714,20,14,1131.7567857143,691.6239285714,110.7142857143,90.4428571429,282.5357142857,42,17,4,9,7
43,2230.9642857143,1716.5910714286,22,18,2242.7646428572,1812.1853571429,410.7142857143,334.5978571429,551.6428571429,51,37,7,10,13
133,0.0189285714,0.0189285714,1,1,1.4285714286,1.4285714286,0,0,0,1,1,0,0,0
1116,1583.9678571429,1377.1975,22,13,1928.2214285714,1673.4182142857,428.5714285714,447.1385714286,467.25,61,48,5,20,16
28,926.7871428571,926.7871428571,2,2,979.5214285714,979.5214285714,0,19.2,565.3214285714,9,9,0,1,6
992,168.5725,168.5725,6,6,99.9642857143,99.9642857143,53.5714285714,46.3928571429,0,2,2,1,1,0
1075,1071.445,1071.445,2,2,859.2178571429,859.2178571429,0,0,0,4,4,0,0,0
894,2092.9910714286,2031.5060714286,11,6,2123.8221428572,2119.3578571429,857.1428571429,300.9892857143,859.0114285714,42,37,3,11,19
1587,150.0532142857,150.0532142857,3,3,3152.6610714286,3152.6610714286,71.4285714286,110.8753571429,2968.0714285714,9,9,1,2,5
1380,0.0003571429,0.0003571429,1,1,65.3214285714,65.3214285714,21.4285714286,0,43.8928571429,4,4,2,0,2
1013,0,0,0,0,16.25,16.25,14.2857142857,0,0,2,2,1,0,0
1187,376.1435714286,376.1435714286,3,3,1372.7778571429,1372.7778571429,135.7142857143,771.2064285714,462.3571428571,53,53,2,39,11
1162,585.715,585.715,5,5,375.1964285714,375.1964285714,228.5714285714,49.3035714286,93.5714285714,23,23,8,9,3
1502,1280.1060714286,901.0057142857,9,3,1340.8853571429,1101.5353571429,214.2857142857,290.2785714286,436.0357142857,34,16,3,19,5
439,0.0175,0.0175,1,1,0.8928571429,0.8928571429,0,0,0,1,1,0,0,0
1008,9711.1614285714,9691.2032142857,12,10,2372.8882142857,2372.8882142857,0,0,2369.1025,11,11,0,0,9
1071,6473.7403571429,4871.9746428572,32,24,6656.5464285714,4871.9746428572,0,141.25,3043.5714285714,49,29,0,3,19
1479,1074.5514285714,1074.5514285714,2,2,860.3182142857,860.3182142857,710.7142857143,148.0325,0,12,12,4,6,0
330,18693.2542857143,18693.2542857143,3,3,17948.5,17948.5,0,0,17946.4285714286,4,4,0,0,3
388,5014.4121428572,3304.2878571429,12,5,3428.0135714286,3412.3892857143,0,0,1447.25,25,19,0,0,13
351,0.0296428571,0.0296428571,2,2,92.3214285714,92.3214285714,0,0,0,3,3,0,0,0
344,2757.2814285714,610.2178571429,6,4,671.8964285714,671.8964285714,0,409,259.3607142857,21,21,0,10,9
1305,735.5803571429,735.5803571429,4,4,595.025,595.025,71.4285714286,360.9178571429,161.4285714286,15,15,1,7,6
1307,1452.4725,1452.4725,4,4,1305.1182142857,1305.1182142857,517.8571428571,284.8325,497.1428571429,35,35,3,14,16
265,1947.8789285714,1947.8789285714,8,8,3.3928571429,3.3928571429,0,0,0,1,1,0,0,0
1395,527.5746428571,527.5746428571,2,2,420.1642857143,420.1642857143,307.1428571429,107.0928571429,0,19,19,6,8,0
410,12.1803571429,0.0210714286,2,1,8.9285714286,8.9285714286,0,0,0,1,1,0,0,0
1175,527.9296428571,527.9296428571,3,3,887.8178571429,887.8178571429,635.7142857143,27.1035714286,221.4285714286,14,14,7,3,3
53,4412.515,4409.6521428572,4,3,5510.3596428572,5510.3596428572,1157.1428571429,1104.9892857143,3241.5910714286,68,68,8,21,34
345,2110.1907142857,2110.1907142857,4,4,2117.1821428572,2117.1821428572,28.5714285714,17.8214285714,1470.7142857143,8,8,1,1,2
317,709.0907142857,709.0907142857,3,3,0,0,0,0,0,0,0,0,0,0
1539,908.6907142857,491.6096428571,9,2,1064.2939285714,497.4296428571,53.5714285714,359.7928571429,25,16,4,1,7,1
1055,7913.3985714286,7913.3985714286,5,5,1027.4178571429,1027.4178571429,428.5714285714,11.6785714286,213.5357142857,12,12,3,1,4
1078,690.9242857143,690.9242857143,3,3,699.9678571429,699.9678571429,209.82,327.1167857143,151.7857142857,50,50,10,29,1
576,303.3575,214.2914285714,3,2,193.6428571429,188.0357142857,0,0,88.5714285714,6,4,0,0,2
1535,956.7982142857,953.8692857143,6,2,850.6514285714,849.2228571429,107.1428571429,251.33,486.4285714286,18,16,2,8,4
22,2423.4110714286,2423.4110714286,7,7,3587.0782142857,3587.0782142857,1392.6821428572,466.84,1273.1071428572,29,29,4,12,9
810,926.0989285714,832.3782142857,4,3,905.175,903.0678571429,114.2857142857,184.5321428571,483.1785714286,13,12,4,2,4
142,714.2857142857,714.2857142857,1,1,728.1071428571,728.1071428571,0,0,725.9285714286,2,2,0,0,1
1457,0,0,0,0,3.6578571429,3.6578571429,0,3.6578571429,0,1,1,0,1,0
806,356.0364285714,356.0364285714,3,3,359.1071428571,359.1071428571,357.1428571429,0,0,3,3,2,0,0
1256,382.7128571429,262.5953571429,13,8,433.0478571429,262.5953571429,0,0,139.3928571429,17,8,0,0,4
9,527.175,379.7910714286,6,4,415.4607142857,375.7053571429,53.5714285714,0,170.7142857143,10,7,1,0,3
599,1161.2535714286,1140.3178571429,5,4,1777.8971428572,1777.8971428572,178.5714285714,771.6507142857,686.1607142857,41,41,2,27,9
1206,1580.4357142857,1580.4357142857,4,4,714.2857142857,714.2857142857,714.2857142857,0,0,3,3,3,0,0
1368,1089.7221428572,1089.7221428572,2,2,1413.2317857143,1413.2317857143,767.8571428571,644.9460714286,0,40,40,7,31,0
502,1108.3325,1001.6996428572,12,10,1366.9739285714,1170.9542857143,250,168.6907142857,642.2378571429,35,28,2,12,11
1511,1033.6528571429,874.0764285714,10,5,1369.5507142857,1329.9435714286,378.5714285714,24.7785714286,744.9489285714,27,17,4,2,9
869,3404.1335714286,545.7589285714,5,3,873.7171428571,873.7171428571,89.2857142857,462.7528571429,320.4285714286,21,21,2,12,6
271,391.6578571429,242.8232142857,7,5,123.8053571429,123.8053571429,0,0,120.4125,8,8,0,0,7
322,28.5725,28.5725,2,2,919.8214285714,919.8214285714,0,0,0,2,2,0,0,0
483,1000.0810714286,1000.0810714286,2,2,808.1,808.1,35.7142857143,16.4285714286,104.8214285714,7,7,1,2,1
158,2353.7842857143,2353.4532142857,5,4,1208.4282142857,1208.4282142857,0,1208.4282142857,0,13,13,0,13,0
1107,0.0021428571,0.0021428571,1,1,12.3421428571,12.3421428571,0,10.3778571429,0,2,2,0,1,0
1607,51.9357142857,0,1,0,0,0,0,0,0,0,0,0,0,0
788,3.3803571429,0.0017857143,2,1,363.75,363.75,0,0,178.5714285714,3,3,0,0,1
1498,0.015,0.015,1,1,182.4285714286,182.4285714286,178.5714285714,0,0,2,2,1,0,0
192,20.7,0.0239285714,3,1,0,0,0,0,0,0,0,0,0,0
394,1916.1732142857,1447.9203571429,29,24,1897.7028571429,1378.9975,0,349.5678571429,525.1607142857,53,33,0,18,9
726,1077.2414285714,1023.6492857143,19,16,1236.1546428572,1041.5064285714,178.5714285714,222.2357142857,578.5714285714,42,28,7,10,2
1117,2741.9171428572,2658.0285714286,11,6,1344.475,1340.0107142857,339.2857142857,333.8321428571,490.25,32,27,3,7,14
4,1872.4835714286,1822.5896428572,9,4,3614.7475,3598.9503571429,714.2857142857,526.0375,1963.1653571429,41,36,6,12,13
588,681.6542857143,668.4217857143,6,3,599.6528571429,586.4271428571,357.1428571429,0,215.6428571429,11,9,3,0,3
1122,750.825,750.825,8,8,637.0489285714,637.0489285714,78.5714285714,302.9775,255.5,19,19,3,13,3
1531,813.4367857143,813.4367857143,2,2,627.2392857143,627.2392857143,178.5714285714,45.6678571429,399.6071428571,14,14,1,2,10
174,1322.5,1282.8007142857,6,5,1251.9821428572,1246.3392857143,521.4285714286,114.7035714286,236.4642857143,19,17,2,5,6
205,713.7528571429,713.7528571429,5,5,819.285,819.285,35.7142857143,86.5,693.8207142857,15,15,1,1,12
1210,1931.3603571429,1756.5114285714,6,4,891.8010714286,891.8010714286,0,526.7653571429,162.7142857143,11,11,0,7,1
1606,1381.8653571429,1325.9357142857,6,5,589.6632142857,580.4846428571,0,129.3182142857,219.6428571429,19,17,0,7,5
186,1918.8739285714,1343.8639285714,23,18,1884.7275,1243.8639285714,332.1428571429,73.2428571429,239.5,34,18,4,4,4
1213,2035.0546428572,2035.0546428572,11,11,1494.7142857143,1494.7142857143,1285.7142857143,0,204.9642857143,17,17,8,0,5
77,1752.8139285714,1752.8139285714,2,2,1470.9864285714,1470.9864285714,232.1428571429,743.915,492.6428571429,16,16,1,10,4
1524,2526.8646428572,2526.8646428572,4,4,1461.4285714286,1461.4285714286,1142.8571428572,26.8928571429,285.7142857143,14,14,4,2,3
313,0.0025,0.0025,1,1,0,0,0,0,0,0,0,0,0,0
1613,1370.3625,1370.3625,4,4,1283.5189285714,1283.5189285714,142.8571428571,144.0225,353,25,25,2,12,8
125,1754.0835714286,892.7896428571,13,6,2070.0892857143,1764.5928571429,392.8571428571,300.1392857143,521.9464285714,28,17,1,8,13
1302,16.9525,0.0117857143,3,1,1470.8103571429,1113.6675,0,238.6703571429,822.1071428571,9,8,0,4,2
1550,1110.6364285714,673.0503571429,15,13,917.5292857143,673.0503571429,17.8571428571,0,215.9642857143,25,13,1,0,9
968,410.7310714286,410.7310714286,2,2,292.1617857143,292.1617857143,53.5714285714,183.0725,10.0178571429,26,26,2,20,1
1487,1115.8782142857,1115.8782142857,3,3,643.8928571429,643.8928571429,250,0,391.5,9,9,2,0,6
1406,35.7142857143,35.7142857143,1,1,35.7142857143,35.7142857143,0,0,35.7142857143,1,1,0,0,1
1092,0.0010714286,0.0010714286,1,1,0,0,0,0,0,0,0,0,0,0
1345,1449.0707142857,1074.465,9,3,1591.1042857143,1130.5321428572,53.5714285714,497.9464285714,629.2857142857,18,11,1,6,4
715,15399.6042857143,15348.4957142857,10,4,14994.7346428571,14992.3775,357.1428571429,288.4642857143,14294.6632142857,38,34,2,10,19
813,257.8232142857,253.4367857143,3,2,14.2142857143,14.2142857143,0,0,10.8214285714,2,2,0,0,1
25,813.67,813.67,4,4,325.2178571429,325.2178571429,121.4285714286,202.5392857143,0,19,19,5,13,0
1309,1109.8914285714,1109.8914285714,7,7,414.5242857143,414.5242857143,0,227.5242857143,174.2857142857,14,14,0,8,4
433,714.2885714286,714.2885714286,2,2,390.7142857143,390.7142857143,0,0,387.1071428571,13,13,0,0,12
1235,485.4621428571,484.3025,3,2,393.6785714286,393.6785714286,250,0,143.25,8,8,1,0,6
128,633.4371428571,633.4371428571,3,3,612.8857142857,612.8857142857,0,10.9535714286,598.5392857143,13,13,0,1,11
438,536.4296428571,536.4296428571,3,3,480.6857142857,480.6857142857,300,89.0071428571,89.2857142857,17,17,4,8,2
310,252.2742857143,252.2742857143,3,3,449.3639285714,449.3639285714,357.1428571429,70.9710714286,17.8571428571,11,11,3,6,1
82,1001.5760714286,1001.5760714286,4,4,886.0357142857,886.0357142857,357.1428571429,0,525.2857142857,16,16,1,0,14
111,1329.8528571429,1329.8528571429,4,4,1889.8721428572,1889.8721428572,1250,267.8364285714,369.5357142857,15,15,2,6,6
1043,3313.6646428572,1974.8707142857,25,20,3696.1696428572,1903.4421428572,553.5714285714,0,429.5714285714,37,19,5,0,9
735,326.2867857143,326.2867857143,6,6,339.9357142857,339.9357142857,214.2857142857,104.7571428571,16.5,20,20,6,8,1
508,1639.6628571429,1639.6628571429,3,3,1299.1071428572,1299.1071428572,0,60.3571428571,1225,6,6,0,1,1
360,7.2978571429,0.0028571429,2,1,0,0,0,0,0,0,0,0,0,0
618,1266.7357142857,1182.6810714286,5,4,816.7889285714,814.6817857143,285.7142857143,73.1817857143,270.1785714286,17,16,1,2,11
859,0.0071428571,0.0071428571,1,1,8.9267857143,8.9267857143,0,0,0,2,2,0,0,0
1521,933.1814285714,933.1814285714,2,2,1038.1428571429,1038.1428571429,1035.7142857143,0,0,3,3,2,0,0
650,339.2960714286,339.2960714286,2,2,2.8571428571,2.8571428571,0,0,0,2,2,0,0,0
1411,0.0039285714,0.0039285714,1,1,0,0,0,0,0,0,0,0,0,0
115,7495.0721428572,7495.0721428572,4,4,4104.4532142857,4104.4532142857,500,11.9607142857,0,6,6,2,1,0
198,377.0432142857,377.0432142857,2,2,393.8071428571,393.8071428571,178.5714285714,29.1285714286,183.6071428571,11,11,1,3,6
1164,635.2178571429,635.2178571429,2,2,1128.7464285714,1128.7464285714,342.8571428571,34.7107142857,748.4642857143,14,14,2,2,9
605,5837.1453571429,5837.1453571429,10,10,6606.6071428572,6606.6071428572,0,0,6602.3571428572,19,19,0,0,18
1135,5500.9217857143,5499.1667857143,13,10,526.2142857143,526.2142857143,267.8571428571,0,244.6071428571,8,8,1,0,5
62,321.4332142857,321.4332142857,2,2,261.5,261.5,139.2857142857,0,111.5,4,4,2,0,1
159,714.3042857143,714.3042857143,3,3,3124.0721428572,3124.0721428572,178.5714285714,65.3785714286,2329.5257142857,15,15,1,1,10
170,321.4289285714,321.4289285714,2,2,312.3735714286,312.3735714286,0,0,3.5357142857,5,5,0,0,1
622,391.6078571429,391.6078571429,2,2,387.8928571429,387.8928571429,367.8571428571,0,17.8571428571,3,3,1,0,1
717,407.1585714286,407.1585714286,2,2,430.425,430.425,0,0,0,3,3,0,0,0
739,208.4467857143,150.0035714286,4,2,287.0035714286,282.575,0,211.1821428571,0,7,5,0,3,0
266,359.8260714286,359.8260714286,2,2,424.3682142857,424.3682142857,339.2857142857,28.6535714286,52.8217857143,11,11,5,3,2
1402,178.5714285714,178.5714285714,1,1,189.1607142857,189.1607142857,178.5714285714,7.1964285714,0,5,5,1,3,0
983,2351.1946428572,2351.1567857143,5,4,526.9389285714,526.9389285714,178.5714285714,12.0460714286,332.7142857143,11,11,1,1,8
1337,1665.1107142857,1654.3921428572,7,6,1297.24,1297.24,0,0,1297.24,7,7,0,0,7
374,724.0375,724.0375,2,2,775.2553571429,775.2553571429,642.8571428571,108.5767857143,21.4285714286,16,16,4,8,1
1166,1142.8625,1142.8625,4,4,692.1785714286,692.1785714286,0,0,688.5714285714,13,13,0,0,12
1296,2200.245,2151.5375,4,3,2223.8732142857,2220.1589285714,1382.1428571429,555.6946428571,200.6785714286,45,44,12,17,6
629,1064.19,1064.19,3,3,817.4621428571,817.4621428571,660.7142857143,41.355,115.1785714286,17,17,3,5,8
637,853.2385714286,853.2385714286,3,3,612.25,612.25,178.5714285714,0,432.25,5,5,1,0,3
597,574.9003571429,502.9432142857,11,9,743.8635714286,489.4925,89.2857142857,169.7785714286,157.0067857143,20,14,3,3,4
973,0.0010714286,0.0010714286,1,1,23.1428571429,23.1428571429,0,23.1428571429,0,1,1,0,1,0
434,173.2117857143,173.2117857143,3,3,174.0107142857,174.0107142857,71.4285714286,9.5107142857,92.8571428571,8,8,4,2,1
1016,797.15,751.1082142857,3,2,761.2685714286,756.34,500,0,195.2685714286,12,10,2,0,6
306,1663.3025,588.8546428571,4,2,1266.8214285714,1266.8214285714,0,0,195.3928571429,4,4,0,0,3
634,507.3139285714,44.6467857143,4,2,92.8571428571,92.8571428571,92.8571428571,0,0,1,1,1,0,0
47,15.8235714286,0.1003571429,2,1,1060.3060714286,1060.3060714286,0,6.0739285714,1053.375,22,22,0,2,19
1315,2233.3457142857,1559.9346428572,12,4,2605.815,2021.1160714286,535.7142857143,579.3417857143,1422.9171428572,43,17,3,23,11
398,6.9153571429,0.0057142857,2,1,23.6785714286,23.6785714286,0,0,20.7857142857,3,3,0,0,1
608,460.9189285714,459.8367857143,4,3,460.6210714286,460.6210714286,321.4285714286,35.9782142857,100.9285714286,8,8,2,1,4
640,10.5385714286,0.0021428571,2,1,0,0,0,0,0,0,0,0,0,0
1109,0,0,0,0,1.2182142857,1.2182142857,0,0,0,1,1,0,0,0
609,1348.7903571429,1169.6807142857,5,3,984.8292857143,984.8292857143,114.2857142857,377.9364285714,310.6428571429,25,25,2,19,2
1325,1723.425,1657.5032142857,7,5,1865.3960714286,1508.2532142857,285.7142857143,749.6817857143,467.3571428571,62,61,10,39,6
1601,2021.48,2021.4467857143,6,5,1024.7910714286,1024.7910714286,0,289.7196428571,731.6785714286,12,12,0,7,4
555,0.0003571429,0.0003571429,1,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
95,1808.9675,1395.1942857143,18,13,2289.2807142857,1895.1942857143,1214.2857142857,0,60.3928571429,26,17,6,0,2
901,1153.4210714286,1079.0414285714,15,8,1679.3971428572,1405.4782142857,203.5714285714,26.7857142857,1038.6428571429,29,18,3,3,5
1236,7.8957142857,0,1,0,0,0,0,0,0,0,0,0,0,0
506,46756.5407142857,46714.2921428571,20,17,4630.4628571429,4630.4628571429,107.1428571429,302.32,4217.4285714286,23,23,1,9,11
1073,1679.6339285714,1678.915,7,5,1676.5967857143,1438.1682142857,0,1104.9182142857,566.2142857143,34,31,0,17,14
273,0.0075,0.0075,1,1,129.2257142857,129.2257142857,89.2857142857,21.7614285714,15.6785714286,9,9,4,2,1
573,760.9664285714,760.9664285714,3,3,713.5696428571,713.5696428571,357.1428571429,114.9625,228.25,14,14,3,4,4
107,0.0132142857,0.0132142857,1,1,0,0,0,0,0,0,0,0,0,0
1393,6484.6339285714,6484.6339285714,6,6,5804.1239285714,5804.1239285714,0,1333.1453571429,2993.3714285714,59,59,0,39,16
515,8.1321428571,0.0714285714,4,2,1.6382142857,1.6382142857,0,0,0,1,1,0,0,0
45,5.9139285714,0.0085714286,2,1,3.3928571429,3.3928571429,0,0,0,1,1,0,0,0
498,897.2478571429,897.2478571429,3,3,902.2857142857,902.2857142857,821.4285714286,24.6785714286,53.5714285714,9,9,4,1,1
615,1627.3757142857,1627.3757142857,3,3,2374.1482142857,2374.1482142857,989.2857142857,963.8267857143,416.8571428571,49,49,3,30,13
103,0.0103571429,0.0007142857,2,1,6.4382142857,6.4285714286,0,0,0,2,1,0,0,0
1610,9415.4089285714,9358.7992857143,7,5,2769.2810714286,2731.9596428572,196.4285714286,43.8892857143,169.3214285714,20,18,3,2,7
1067,879.4425,841.4685714286,6,4,1030.4175,1022.0246428572,625,33.8817857143,228.7857142857,26,23,7,3,4
636,1271.5389285714,1265.9717857143,9,4,1385.4178571429,1383.0607142857,0,64.6071428571,560.3571428571,13,9,0,3,2
695,820.1121428571,820.1121428571,2,2,970.9582142857,970.9582142857,410.7142857143,86.3867857143,470.4642857143,21,21,3,8,9
579,0.21,0.21,2,2,1.6382142857,1.6382142857,0,0,0,1,1,0,0,0
645,517.8964285714,517.8964285714,3,3,173.0714285714,173.0714285714,0,0,168.1785714286,5,5,0,0,3
481,2005.0025,2003.5625,9,6,1350.5353571429,1349.1067857143,0,337.2857142857,1006.9639285714,23,21,0,4,15
1434,429.9164285714,428.6017857143,4,3,632.1489285714,632.1489285714,85.7142857143,209.7607142857,329.1428571429,38,38,7,22,3
1062,10.9110714286,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,1673.4525,1537.3425,25,22,2004.6382142857,1731.5110714286,53.5714285714,500.7046428571,861.9285714286,66,52,1,31,14
1348,1.3721428571,0.0017857143,2,1,357.1428571429,357.1428571429,0,0,357.1428571429,2,2,0,0,2
319,2703.6378571429,2694.6703571429,12,9,1571.9482142857,1571.9482142857,414.2857142857,196.0196428571,476.8928571429,32,32,4,15,11
1303,897.0828571429,897.0828571429,4,4,855.3603571429,855.3603571429,250,134.5746428571,467.3214285714,16,16,3,9,2
270,456.7564285714,456.7564285714,3,3,487.5717857143,487.5717857143,0,145.5892857143,339.3753571429,15,15,0,9,5
772,151.3328571429,150.2514285714,4,2,151.0357142857,151.0357142857,0,0,141.5,6,6,0,0,4
790,1691.19,1691.19,5,5,1286.8228571429,1286.8228571429,214.2857142857,548.0828571429,521.0614285714,39,39,3,27,8
521,1531.0925,1531.0925,3,3,1428.1892857143,1428.1892857143,285.7142857143,719.4392857143,423.0357142857,40,40,4,27,9
348,922.2064285714,811.3239285714,3,2,891.1835714286,881.9692857143,0,39.3978571429,705.5714285714,19,17,0,2,13
211,480.5610714286,478.3935714286,3,2,37.8928571429,37.8928571429,0,0,35.7142857143,2,2,0,0,1
702,1846.1646428572,1677.8778571429,15,8,1764.9275,1523.7382142857,496.4285714286,676.5346428571,479.3214285714,46,40,4,24,12
110,32975.3260714286,18194.5353571429,8,6,18252.5714285714,395.4285714286,0,0,395.4285714286,8,7,0,0,7
832,977.4860714286,977.4860714286,2,2,904.5357142857,904.5357142857,535.7142857143,0,337.8571428571,12,12,1,0,6
