Client,Sex,Age,Tenure,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
986,1.0,18,128,494.6142857143,232.7514285714,14.0,5.0,504.0071428571,232.7514285714,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,1,,,1.0,1.0,,469.3117857143,,,0.0,247.37,,,,,,,
1320,0.0,60,191,1234.9221428572,1234.9221428572,4.0,4.0,410.44142857139997,410.44142857139997,35.7142857143,8.245,212.8571428571,11.0,11.0,1.0,1.0,6.0,1,,,1.0,,,395.2632142857,,,573.0067857143,,,,,,,,
855,0.0,35,150,800.6507142857,800.6507142857,5.0,5.0,316.6928571429,316.6928571429,250.0,52.6214285714,10.6785714286,5.0,5.0,2.0,1.0,1.0,1,,1.0,,,,49.0575,,1171.0714285714,,,,0.0,0.0,1.0,0.0,0.0,17.6428571429
366,0.0,21,75,37.3217857143,0.0003571429,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,1.0,,,564.0332142857,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
960,0.0,15,53,0.0,0.0,0.0,0.0,8.714285714299999,8.714285714299999,7.1428571429,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1,,,,,,515.3353571429,,,,,,0.0,0.0,1.0,0.0,0.0,9.8214285714
1558,1.0,42,48,388.735,388.735,3.0,3.0,545.2685714286,545.2685714286,375.0,30.7685714286,139.2857142857,14.0,14.0,7.0,5.0,1.0,2,,,,,,347.07535714290003,,,,,,0.0,0.0,1.0,0.0,0.0,8.5
946,0.0,48,154,60.2017857143,0.031785714300000004,7.0,1.0,2.3571428571,0.9285714286,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1,1.0,1.0,,1.0,,9830.7053571429,1796.0335714285998,1131.9078571429,,2.3571428571,,0.0,1.0,0.0,0.0,0.6442857143,0.0
200,1.0,24,129,20182.245714285702,16530.4578571429,10.0,4.0,7658.063214285699,7040.2214285714,667.8571428571,2470.3357142857,892.3514285714,62.0,38.0,4.0,39.0,10.0,2,,2.0,,1.0,,0.0,,0.0,,476.7142857143,,,,,,,
973,1.0,39,105,0.0010714286,0.0010714286,1.0,1.0,23.1428571429,23.1428571429,0.0,23.1428571429,0.0,1.0,1.0,0.0,1.0,0.0,1,,,,,,1633.8282142857001,,,,,,1.0,0.0,0.0,0.6864285714,0.0,0.0
890,0.0,35,22,1394.6492857142998,1394.6482142857,5.0,4.0,1577.5071428572,1577.5071428572,0.0,0.0,1178.5714285714,4.0,4.0,0.0,0.0,1.0,1,1.0,,,,,1024.4442857143,16727.6353571429,,,,,1.0,1.0,0.0,8.9369642857,4.25,0.0
565,0.0,11,39,618.0114285714,617.9767857143,9.0,8.0,439.6875,371.9275,107.14285714290001,155.6428571429,107.14285714290001,13.0,10.0,1.0,6.0,1.0,1,,,1.0,,,7.0185714286000005,,,0.0,,,,,,,,
1141,1.0,48,37,,,,,,,,,,,,,,,1,,,,,,2262.1789285714003,,,,,,0.0,1.0,0.0,0.0,4.0357142857,0.0
242,1.0,45,146,0.016428571399999998,0.016428571399999998,1.0,1.0,205.7857142857,205.7857142857,0.0,0.0,173.6071428571,3.0,3.0,0.0,0.0,1.0,1,,,,,,708.8621428571,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1375,1.0,65,93,787.155,787.155,2.0,2.0,616.5,616.5,0.0,427.3928571429,185.7142857143,8.0,8.0,0.0,6.0,1.0,1,,,,,,47.8282142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1257,1.0,23,8,867.86,867.86,3.0,3.0,343.3407142857,343.3407142857,200.0,67.6178571429,75.7228571429,18.0,18.0,6.0,9.0,3.0,1,,,,,,1693.3775,,,,,,,,,,,
767,1.0,58,9,1944.0467857142999,1942.9014285714002,5.0,4.0,3461.0660714286,1471.1553571429001,0.0,81.72678571430001,313.25,13.0,11.0,0.0,4.0,5.0,1,2.0,3.0,,,,0.0,8036.4307142857,424.1864285714,,,,1.0,0.0,0.0,0.6869642856999999,0.0,0.0
494,1.0,58,151,1584.6292857142998,1482.645,4.0,3.0,1490.6535714286,1482.3321428572,564.2857142857,0.0,515.0357142857,19.0,17.0,3.0,0.0,9.0,1,,,,,1.0,715.6910714286,,,,,3571.4285714285998,1.0,0.0,0.0,4.3617857143,0.0,0.0
1541,0.0,67,152,0.0003571429,0.0003571429,1.0,1.0,65.64642857140001,65.64642857140001,35.7142857143,29.610714285700002,0.0,3.0,3.0,1.0,1.0,0.0,1,,,,,,548.3846428571,,,,,,,,,,,
1297,1.0,78,159,412.0060714286,412.0060714286,2.0,2.0,560.2607142857,560.2607142857,210.7142857143,207.9035714286,140.2142857143,31.0,31.0,7.0,18.0,5.0,1,,,,,,14.646071428599999,,,,,,,,,,,
858,0.0,8,25,70.28642857140001,70.28642857140001,3.0,3.0,23.214285714299997,23.214285714299997,0.0,0.0,16.071428571400002,2.0,2.0,0.0,0.0,1.0,1,,,,,,660.2478571429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,16,60,339.2864285714,339.2864285714,2.0,2.0,350.3075,350.3075,46.428571428599994,303.87892857139997,0.0,29.0,29.0,4.0,25.0,0.0,1,,,,,,490.9314285714,,,,,,1.0,0.0,0.0,8.5028571429,0.0,0.0
1152,0.0,16,179,164.6435714286,164.6435714286,3.0,3.0,151.82857142860001,151.82857142860001,17.8571428571,115.4714285714,16.321428571400002,12.0,12.0,1.0,9.0,1.0,1,,,,,,727.3235714286,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
417,1.0,33,183,712.5778571428999,712.5778571428999,4.0,4.0,805.065,805.065,53.571428571400006,156.77928571430002,594.7142857143,16.0,16.0,1.0,8.0,7.0,1,,,1.0,,,621.9010714286001,,,243.4,,,0.0,0.0,1.0,0.0,0.0,36.0507142857
712,1.0,51,48,999.0375,683.7485714286,8.0,5.0,948.7114285714,683.7485714286,346.4285714286,0.0,0.0,10.0,5.0,1.0,0.0,0.0,1,,,1.0,,1.0,3551.8782142857,,,0.0,,1985.3728571429,0.0,0.0,0.0,0.0,0.0,0.0
1576,0.0,66,219,1580.5314285714,1256.5639285714,15.0,13.0,1585.6982142857,1256.5639285714,214.2857142857,0.0,376.8535714286,28.0,17.0,1.0,0.0,11.0,1,,,1.0,,,2155.66,,,1031.0771428572,,,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,45,95,2470.3732142857,2469.4703571429,6.0,5.0,4293.0232142857,2677.9160714286,964.2857142857001,407.1660714286,591.8571428571,35.0,32.0,5.0,9.0,16.0,1,1.0,1.0,,,,503.9935714286,3628.3885714286,1891.0521428572001,,,,0.0,1.0,0.0,0.0,7.1525,0.0
1105,1.0,61,152,468.6346428571,468.6346428571,2.0,2.0,361.25,361.25,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,,,,,,7445.0692857143,,,,,,,,,,,
1075,1.0,29,101,1071.445,1071.445,2.0,2.0,859.2178571428999,859.2178571428999,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1,,,,,,1021.6946428572,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,40,271,5155.0432142857,3491.4614285714,26.0,22.0,5331.3157142857,3480.2471428572,0.0,113.1082142857,1267.0714285714,41.0,22.0,0.0,2.0,12.0,1,,,1.0,,,74934.9560714286,,,0.0,,,0.0,1.0,0.0,0.0,1.9642857143,0.0
1080,1.0,48,122,0.0,0.0,0.0,0.0,0.8939285714,0.8939285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,4019.5342857143,,,,,,,,,,,
1184,1.0,28,80,2921.6928571429,2042.0078571429,8.0,3.0,3113.4360714286,2042.0,0.0,0.0,1162.3214285714,9.0,4.0,0.0,0.0,3.0,1,,1.0,1.0,,,2282.5242857143,,0.0,793.6710714286,,,0.0,0.0,0.0,0.0,0.0,0.0
1020,0.0,21,150,0.0017857143,0.0017857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,240.9632142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
793,1.0,63,20,945.4446428571001,944.6789285714,5.0,4.0,1014.4321428572,1014.4321428572,0.0,58.7178571429,941.6071428571,8.0,8.0,0.0,1.0,5.0,1,1.0,,,,,20.6492857143,4004.6742857143,,,,,0.0,1.0,0.0,0.0,6.8928571429,0.0
1230,1.0,45,20,1845.285,1839.4728571429,31.0,26.0,2988.16,2061.4757142857,275.0,754.9767857142999,1011.3167857143,86.0,59.0,6.0,26.0,20.0,1,,1.0,1.0,1.0,,3.1092857143,,9198.6382142857,0.0,382.2635714286,,1.0,0.0,0.0,1.5475,0.0,0.0
794,1.0,39,202,893.2146428571001,597.8225,11.0,2.0,1027.1325,647.6428571429,57.1428571429,347.3460714286,200.8928571429,36.0,14.0,1.0,15.0,8.0,1,1.0,1.0,,1.0,1.0,283.2157142857,16218.196785714299,0.0,,547.7832142857,4239.8457142857005,,,,,,
120,0.0,32,14,1036.2667857142999,1021.0078571429,3.0,2.0,710.9821428571,710.9821428571,114.2857142857,139.5535714286,456.9285714286,19.0,19.0,1.0,9.0,8.0,1,2.0,,,,,156.8175,4.5485714286,,,,,0.0,0.0,1.0,0.0,0.0,7.2978571429
1133,1.0,44,89,3015.0382142857,0.0032142857,5.0,1.0,129.9,129.9,0.0,129.9,0.0,3.0,3.0,0.0,3.0,0.0,1,1.0,1.0,1.0,,,1.7610714286000002,35.8121428571,36102.2089285714,0.0,,,,,,,,
526,0.0,73,40,509.7721428571,359.17964285709996,4.0,3.0,364.3928571429,361.5714285714,0.0,0.0,123.5,6.0,5.0,0.0,0.0,3.0,1,,,,,1.0,237.4757142857,,,,,7142.8571428571995,0.0,0.0,0.0,0.0,0.0,0.0
1448,1.0,24,147,0.01,0.01,1.0,1.0,0.8928571429000001,0.8928571429000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,587.2010714286,,,,,,,,,,,
1537,0.0,29,65,149.8985714286,149.8985714286,3.0,3.0,466.1285714286,466.1285714286,121.42857142860001,181.3071428571,160.7142857143,19.0,19.0,3.0,13.0,1.0,1,,,,,,224.2932142857,,,,,,1.0,0.0,1.0,38.4314285714,0.0,3.8928571429
89,1.0,40,118,1979.1557142857,1940.1267857143,6.0,5.0,2601.4375,1887.1517857142999,1089.2857142857001,82.43107142859999,715.435,24.0,23.0,8.0,2.0,13.0,1,1.0,2.0,,,,137.7014285714,893.1703571428999,1462.0660714285998,,,,,,,,,
198,1.0,54,5,377.0432142857,377.0432142857,2.0,2.0,393.8071428571,393.8071428571,178.5714285714,29.1285714286,183.6071428571,11.0,11.0,1.0,3.0,6.0,1,,3.0,,,,3991.9914285714003,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
1567,1.0,39,176,0.0003571429,0.0003571429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,5.5192857143,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1244,1.0,34,152,,,,,,,,,,,,,,,1,,,,,,2392.7146428572,,,,,,,,,,,
91,0.0,35,61,1217.7807142857,1217.7807142857,2.0,2.0,1196.1071428572,1196.1071428572,571.4285714286,503.25,121.42857142860001,29.0,29.0,4.0,23.0,2.0,1,,,,,,0.0,,,,,,,,,,,
1096,1.0,39,266,714.2928571429,714.2928571429,2.0,2.0,505.4857142857,505.4857142857,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,,4.0,,,,341.0192857143,,0.0,,,,,,,,,
698,0.0,51,102,1664.4432142857002,1659.095,3.0,2.0,28.6785714286,28.6785714286,0.0,0.0,26.285714285700003,3.0,3.0,0.0,0.0,2.0,1,1.0,,,,,64.7428571429,1841.0621428572001,,,,,0.0,0.0,0.0,0.0,0.0,0.0
161,1.0,46,103,14.5328571429,2.1471428571,23.0,2.0,1.9685714286000002,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,1.0,2.0,,,,154.9292857143,86.97535714290001,32280.2139285714,,,,,,,,,
581,0.0,44,102,1993.0303571429001,1990.6478571429002,8.0,3.0,2176.4542857143,2174.0971428572,35.7142857143,1039.6114285714,362.9285714286,43.0,39.0,1.0,24.0,7.0,1,1.0,,1.0,1.0,,0.0,14811.981071428601,,0.0,-1.4285714286000002,,0.0,0.0,0.0,0.0,0.0,0.0
1338,0.0,42,61,0.0010714286,0.0010714286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,150.81964285709998,,,,,,1.0,0.0,0.0,19.4610714286,0.0,0.0
553,0.0,43,152,421.6814285714,421.6814285714,2.0,2.0,461.9285714286,461.9285714286,232.1428571429,0.0,226.9642857143,6.0,6.0,1.0,0.0,4.0,1,,,,,,3274.0575,,,,,,0.0,0.0,1.0,0.0,0.0,29.7810714286
1306,1.0,43,102,979.4296428571,979.4296428571,3.0,3.0,885.9857142857,885.9857142857,661.7242857143,220.65428571430002,0.0,11.0,11.0,3.0,6.0,0.0,1,,,,,,253.2121428571,,,,,,0.0,1.0,0.0,0.0,0.8939285714,0.0
782,0.0,75,22,64.56892857140001,63.2564285714,3.0,2.0,346.5678571429,346.5678571429,0.0,343.175,0.0,25.0,25.0,0.0,24.0,0.0,1,2.0,2.0,,,,323.67714285709997,37651.5,69073.4921428571,,,,0.0,1.0,0.0,0.0,2.0010714286,0.0
1453,0.0,80,54,1633.8364285714001,1109.7682142857,21.0,19.0,1616.6075,1109.7682142857,71.4285714286,123.84285714290002,387.1785714286,36.0,19.0,2.0,3.0,11.0,1,,,1.0,,,3702.84,,,339.5896428571,,,0.0,0.0,0.0,0.0,0.0,0.0
928,1.0,83,24,2693.3825,2693.3825,6.0,6.0,2457.7782142857,2457.7782142857,0.0,128.8142857143,2286.4642857143,14.0,14.0,0.0,4.0,4.0,1,,26.0,,,,10594.5225,,69777.2053571429,,,,0.0,0.0,0.0,0.0,0.0,0.0
1535,0.0,28,27,956.7982142857,953.8692857143,6.0,2.0,850.6514285714,849.2228571428999,107.14285714290001,251.33,486.4285714286,18.0,16.0,2.0,8.0,4.0,1,1.0,,,1.0,,142.8571428571,0.0,,,2.3571428571,,0.0,0.0,0.0,0.0,0.0,0.0
118,1.0,43,92,3098.8125,3075.1617857143,4.0,2.0,1618.5803571429,1618.5803571429,142.8571428571,1209.5089285714,266.2142857143,34.0,34.0,1.0,26.0,7.0,1,1.0,2.0,,,,1184.9382142857,5876.2814285714,23214.2857142857,,,,0.0,0.0,1.0,0.0,0.0,11.3825
1232,0.0,56,149,1209.5428571429,1209.5428571429,3.0,3.0,1338.365,1338.365,321.4285714286,184.5078571429,825.2857142857001,22.0,22.0,1.0,10.0,10.0,1,,,,,,18.0892857143,,,,,,1.0,1.0,0.0,1.8253571429,6.0357142857,0.0
1183,0.0,58,235,509.1157142857,484.8396428571,6.0,3.0,149.56714285709998,149.56714285709998,0.0,0.0,133.1428571429,6.0,6.0,0.0,0.0,3.0,1,1.0,5.0,,,,623.4685714286001,84.3564285714,208.5967857143,,,,,,,,,
1362,1.0,76,53,449.4085714286,427.7610714286,6.0,2.0,580.8553571429001,577.4485714286,410.7142857143,132.37714285709998,12.6785714286,23.0,20.0,6.0,10.0,1.0,1,1.0,,,1.0,,21933.9714285714,42857.73,,,352.3739285714,,0.0,1.0,0.0,0.0,2.8571428571,0.0
974,1.0,61,110,327.89321428569997,327.89321428569997,2.0,2.0,321.8928571429,321.8928571429,321.4285714286,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1,,,,,,6298.2614285714,,,,,,,,,,,
1581,0.0,45,38,0.0003571429,0.0003571429,1.0,1.0,3.3928571429,3.3928571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,1.0,,,,74.36678571430001,,5907.5939285714,,,,0.0,0.0,0.0,0.0,0.0,0.0
1543,0.0,27,152,4963.836428571401,2535.9164285714,17.0,10.0,2584.3510714286,2540.4053571429,0.0,95.2285714286,35.7142857143,20.0,10.0,0.0,6.0,1.0,1,1.0,4.0,,,,0.3882142857,4679.4892857142995,0.0,,,,,,,,,
1530,1.0,22,153,1026.1632142857002,1026.1632142857002,3.0,3.0,1671.9678571429001,1671.9678571429001,1517.8571428572,0.0,13.4285714286,10.0,10.0,4.0,0.0,1.0,1,,,,,,14404.7678571429,,,,,,,,,,,
657,1.0,42,42,1029.9842857142999,1029.7225,4.0,3.0,1062.5,1062.5,535.7142857143,119.0357142857,407.75,7.0,7.0,1.0,2.0,4.0,1,1.0,,1.0,,,757.75,0.0,,274.9439285714,,,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,30,21,794.5407142857001,788.6039285714,4.0,2.0,60.571428571400006,60.571428571400006,0.0,0.0,60.571428571400006,2.0,2.0,0.0,0.0,2.0,1,1.0,10.0,,,,3260.1164285714003,15882.946071428601,7542.775,,,,0.0,0.0,0.0,0.0,0.0,0.0
267,1.0,73,36,648.7796428571,648.7796428571,2.0,2.0,199.8107142857,199.8107142857,35.7142857143,130.8464285714,31.5,12.0,12.0,1.0,7.0,2.0,1,,,,,,0.0,,,,,,,,,,,
400,1.0,80,33,419.7171428571,419.7171428571,2.0,2.0,2713.1785714285998,2713.1785714285998,0.0,0.0,206.0714285714,7.0,7.0,0.0,0.0,4.0,1,,,,,,402.3185714286,,,,,,,,,,,
1460,0.0,72,2,886.4507142857001,866.4657142857001,11.0,10.0,969.6785714286,967.5357142857001,0.0,0.0,910.7142857142999,23.0,22.0,0.0,0.0,18.0,1,,,,,1.0,2891.6785714285998,,,,,881.3278571428999,,,,,,
625,0.0,60,139,165.0817857143,165.0817857143,2.0,2.0,180.5357142857,180.5357142857,178.5714285714,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1,,,,,,3943.0439285714,,,,,,,,,,,
970,0.0,32,255,701.17,695.5732142857,4.0,3.0,328.5714285714,328.5714285714,328.5714285714,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.0,10.0,,,,30.576428571399997,12347.8471428571,0.0,,,,0.0,0.0,1.0,0.0,0.0,6.3214285714
642,1.0,87,196,5.1128571429,4.674642857099999,3.0,2.0,6576.5071428572,6576.5071428572,6428.5714285714,147.9357142857,0.0,15.0,15.0,9.0,6.0,0.0,1,1.0,4.0,,,,2238.0917857143,9665.433571428599,194.2857142857,,,,0.0,0.0,1.0,0.0,0.0,14.5582142857
720,0.0,21,150,406.2510714286,406.2510714286,4.0,4.0,487.1071428571,487.1071428571,482.1428571429,0.0,0.0,7.0,7.0,4.0,0.0,0.0,1,,,,,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,10.1575
1238,0.0,50,54,560.7171428571,560.7171428571,3.0,3.0,1000.5678571428999,1000.5678571428999,678.5714285714,211.4607142857,107.14285714290001,21.0,21.0,3.0,16.0,1.0,1,,,,,,602.6167857143,,,,,,0.0,0.0,1.0,0.0,0.0,12.6725
677,0.0,25,179,475.6814285714,475.6814285714,2.0,2.0,216.29642857139999,216.29642857139999,103.57142857139999,112.725,0.0,13.0,13.0,4.0,9.0,0.0,1,,,,,,71.3907142857,,,,,,,,,,,
590,1.0,65,62,0.1096428571,0.1096428571,1.0,1.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,183.6292857143,,,,,,,,,,,
24,1.0,29,23,1141.0925,1141.0925,3.0,3.0,902.0678571428999,902.0678571428999,0.0,258.425,639.5357142857,22.0,22.0,0.0,6.0,15.0,1,,,,,,227.3110714286,,,,,,,,,,,
368,0.0,73,11,0.005,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,17.9185714286,,,,,,,,,,,
305,0.0,37,140,,,,,,,,,,,,,,,1,,,,,,234.4646428571,,,,,,,,,,,
1256,0.0,6,149,382.7128571429,262.5953571429,13.0,8.0,433.0478571429,262.5953571429,0.0,0.0,139.3928571429,17.0,8.0,0.0,0.0,4.0,1,,,1.0,1.0,,237.1485714286,,,0.0,426.43607142860003,,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0,32,12,783.5225,783.5225,3.0,3.0,705.9678571428999,705.9678571428999,178.5714285714,64.5035714286,459.3214285714,19.0,19.0,1.0,3.0,14.0,1,,,,,,5215.2696428572,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
290,1.0,66,24,1723.1896428572,1723.1896428572,9.0,9.0,4068.5728571429,4068.5728571429,164.2857142857,108.7157142857,3791.5357142857,28.0,28.0,1.0,12.0,14.0,1,,,,,,132.9814285714,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,37,80,413.43,413.43,3.0,3.0,408.3214285714,408.3214285714,196.4285714286,0.0,209.7142857143,3.0,3.0,1.0,0.0,1.0,1,,,,,,1.4082142857,,,,,,1.0,0.0,0.0,1.5953571429,0.0,0.0
706,1.0,31,220,17.8582142857,17.8582142857,2.0,2.0,55.1428571429,55.1428571429,53.571428571400006,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1,,,,,,1405.1271428572,,,,,,,,,,,
1174,1.0,59,35,2115.8610714285996,2115.8610714285996,5.0,5.0,2243.7857142857,2243.7857142857,0.0,0.0,2239.2857142857,12.0,12.0,0.0,0.0,10.0,1,,,,,,1.5221428571000002,,,,,,,,,,,
1462,1.0,36,38,1796.7789285714002,1796.7789285714002,3.0,3.0,2310.2464285714,2310.2464285714,325.0,321.5321428571,728.3571428571,18.0,18.0,2.0,6.0,7.0,1,,,,,,893.9132142857001,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,67,104,178.57357142860002,178.57357142860002,2.0,2.0,42.4285714286,42.4285714286,14.2857142857,28.1428571429,0.0,3.0,3.0,1.0,2.0,0.0,1,,,,,,1214.7921428572,,,,,,,,,,,
176,1.0,56,188,310.8242857143,310.8242857143,2.0,2.0,373.4332142857,373.4332142857,125.0,76.0775,169.7485714286,18.0,18.0,4.0,8.0,3.0,1,,,,,,343.9407142857,,,,,,,,,,,
558,1.0,29,172,1448.2725,1448.2725,3.0,3.0,1754.9928571429,1754.9928571429,767.8571428571,337.4571428571,645.75,34.0,34.0,4.0,12.0,17.0,1,,,,,,393.4128571429,,,,,,0.0,0.0,1.0,0.0,0.0,8.3182142857
1422,0.0,34,163,10.5610714286,1.6332142856999998,7.0,2.0,3.27,1.6071428571000002,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1,1.0,,,,,2612.4946428572002,880.0571428571001,,,,,,,,,,
1395,1.0,41,64,527.5746428571,527.5746428571,2.0,2.0,420.1642857143,420.1642857143,307.1428571429,107.09285714290002,0.0,19.0,19.0,6.0,8.0,0.0,1,,,,,,926.2092857142999,,,,,,,,,,,
1043,1.0,52,1,3313.6646428572,1974.8707142857002,25.0,20.0,3696.1696428571995,1903.4421428572,553.5714285714,0.0,429.5714285714,37.0,19.0,5.0,0.0,9.0,1,,,1.0,,1.0,658.5878571429,,,0.0,,5781.3475,0.0,1.0,0.0,0.0,2.8571428571,0.0
995,1.0,13,48,0.0003571429,0.0003571429,1.0,1.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,292.9007142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
660,0.0,61,145,499.3692857143,483.6310714286,6.0,5.0,967.2617857142999,483.6310714286,464.2857142857,0.0,0.0,8.0,4.0,2.0,0.0,0.0,1,,,1.0,,,611.3221428571,,,0.0,,,,,,,,
846,0.0,21,52,17891.3946428571,9564.7142857143,12.0,3.0,16854.9635714286,4686.8503571429,357.1428571429,639.7310714286,1278.8071428572,61.0,29.0,4.0,23.0,15.0,1,1.0,2.0,1.0,1.0,,224.0717857143,5.0003571429,12033.3957142857,558.7092857143,0.0,,0.0,0.0,1.0,0.0,0.0,2.5535714286
618,0.0,48,62,1266.7357142857002,1182.6810714286,5.0,4.0,816.7889285714,814.6817857143,285.7142857143,73.1817857143,270.1785714286,17.0,16.0,1.0,2.0,11.0,1,,,1.0,,1.0,0.0,,,0.0,,887.375,0.0,1.0,0.0,0.0,18.571428571400002,0.0
1613,0.0,46,45,1370.3625,1370.3625,4.0,4.0,1283.5189285714,1283.5189285714,142.8571428571,144.0225,353.0,25.0,25.0,2.0,12.0,8.0,1,,,,,,676.0085714286,,,,,,1.0,0.0,0.0,2.0885714286000003,0.0,0.0
774,1.0,29,33,2256.2417857143,1475.5832142857,20.0,16.0,2208.9160714286,1475.5832142857,421.4285714286,0.0,160.4285714286,30.0,15.0,4.0,0.0,2.0,1,,,1.0,,2.0,83.0564285714,,,0.0,,337.7471428571,0.0,0.0,0.0,0.0,0.0,0.0
908,0.0,43,179,0.2017857143,0.2017857143,1.0,1.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,54172.869285714296,,,,,,0.0,1.0,0.0,0.0,26.9982142857,0.0
911,1.0,22,30,1353.2367857143,1353.2367857143,4.0,4.0,2878.4371428572,2878.4371428572,696.4285714286,644.1871428571,1533.1071428572,40.0,40.0,3.0,20.0,15.0,1,,,1.0,,,3.2571428571,,,0.0,,,1.0,0.0,1.0,1.2696428571,0.0,1.0714285714
867,1.0,36,62,0.0007142857000000001,0.0007142857000000001,1.0,1.0,224.0060714286,224.0060714286,0.0,93.8632142857,126.75,5.0,5.0,0.0,2.0,2.0,1,,,1.0,,,1097.7342857142999,,,0.0,,,0.0,1.0,0.0,0.0,3.3928571429,0.0
1205,0.0,69,83,365.0857142857,365.0857142857,3.0,3.0,387.4392857143,387.4392857143,160.7142857143,27.8321428571,194.0714285714,13.0,13.0,5.0,3.0,4.0,1,,,1.0,,,628.3125,,,176.8853571429,,,0.0,1.0,0.0,0.0,12.7653571429,0.0
1059,0.0,34,48,1234.1964285714,876.2532142857001,6.0,3.0,925.325,925.325,328.5714285714,94.21785714290002,502.5357142857,14.0,14.0,3.0,2.0,9.0,1,1.0,4.0,,,,819.1517857142999,1816.0475,210.3571428571,,,,1.0,0.0,0.0,1.3689285714,0.0,0.0
1243,0.0,78,51,1213.0039285714,1213.0039285714,2.0,2.0,1262.75,1262.75,357.1428571429,0.0,862.7142857142999,17.0,17.0,3.0,0.0,9.0,2,,3.0,,,,1.2914285714,,8745.7857142857,,,,,,,,,
1272,0.0,35,96,2108.4017857143,2108.4017857143,5.0,5.0,1930.1685714285998,1930.1685714285998,714.2857142857001,288.3114285714,924.3214285714,18.0,18.0,3.0,4.0,9.0,1,,1.0,,,,5786.205714285699,,5861.2089285714,,,,0.0,0.0,0.0,0.0,0.0,0.0
901,1.0,41,52,1153.4210714286,1079.0414285714,15.0,8.0,1679.3971428572,1405.4782142857,203.5714285714,26.785714285700003,1038.6428571428999,29.0,18.0,3.0,3.0,5.0,1,,,1.0,1.0,1.0,153.9807142857,,,803.7907142857001,983.7857142857001,9501.4746428572,1.0,0.0,0.0,0.1448214286,0.0,0.0
1356,1.0,38,183,1853.5732142857,1853.5732142857,3.0,3.0,1836.5521428572001,1836.5521428572001,0.0,63.159285714300005,0.0,3.0,3.0,0.0,1.0,0.0,1,,,,,,235.3210714286,,,,,,,,,,,
